Image,	URL
d6c9a52f0ea90a7f2f479792a658d907.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
d7607ca65202f690756d6428ddab9e56.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
dde4f7bc3e1ac22b31f8af7c29d70d56.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
de5e3aa12cfd2439bec9c9e596a72736.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
e1d03dc64ef4174d00f300739b2dfb32.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
e48f8a4c231e3dc040a0ee739bae5868.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
e4bc32fa96efabd9f7f0f79c7703a86d.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
e562c12eb49ff539985614430ae9cb91.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
e56342c9d9b9c895e01aa065bb10aa2f.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
e8bfffb8b393c01f73b2d1930c36cbbe.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
eb09b4aa138b1c0ef5f44f107a191a99.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
eb8abd0db77ab20b6396437171b588da.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
ec24e9bdc514421b3fb2c713915a3c83.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
ec710c6cd8a6766a4bc59f31471cb98e.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
