Image	,	URL
ScreenShot_2026-03-11_132840_602.png , https://www.inegi.org.mx/contenidos/saladeprensa/boletines/2024/imcpmi/imcpmi2024_04.pdf
ScreenShot_2026-03-11_132902_655.png , https://www.inegi.org.mx/contenidos/saladeprensa/boletines/2024/imcpmi/imcpmi2024_04.pdf
ScreenShot_2026-03-11_132919_604.png , https://www.inegi.org.mx/contenidos/saladeprensa/boletines/2024/imcpmi/imcpmi2024_04.pdf
ScreenShot_2026-03-11_132935_513.png , https://www.inegi.org.mx/contenidos/saladeprensa/boletines/2024/imcpmi/imcpmi2024_04.pdf
ScreenShot_2026-03-11_133302_812.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133316_679.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133324_900.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133334_145.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133346_113.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133356_631.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133404_735.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133415_558.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133424_623.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133431_589.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133441_080.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133448_401.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133457_488.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133506_595.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133515_118.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133522_346.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133531_216.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133537_764.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133548_030.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133601_242.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133608_479.png , https://www.gob.mx/cms/uploads/attachment/file/923815/INFORME_PAxS_2024.pdf
ScreenShot_2026-03-11_133720_995.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133730_567.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133740_294.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133753_650.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133803_485.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133819_440.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133827_712.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133833_853.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133842_563.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133852_270.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133901_746.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133909_281.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133916_422.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133937_343.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_133951_371.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_134001_756.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
ScreenShot_2026-03-11_134011_018.png , https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-las-economias-regionales/%7B05395519-AB12-113D-8E5D-3466ABC55AC2%7D.pdf
